Numero,Area,Centroide_x,Centroide_y,R,G,B
1,25,79.64,22.28,0,255,0
2,36,79.36111111111111,105.61111111111111,0,0,255
3,47,92.80851063829788,83.59574468085107,255,0,255
4,88,113.47727272727273,211.9318181818182,128,0,0
5,142,165.80985915492957,162.31690140845072,0,128,0
6,61,170.47540983606558,241.55737704918033,0,0,128
7,139,176.97122302158274,31.057553956834532,0,255,255
8,323,180.8328173374613,213.66563467492261,255,0,255
9,52,214.03846153846155,59.94230769230769,128,0,128
